Price,Close,High,Low,Open,Volume,Daily Return,20MA,50MA,200MA
Ticker,SPY,SPY,SPY,SPY,SPY,,,,
Date,,,,,,,,,
2020-04-30,267.0212707519531,269.63191314520935,265.2838909183048,268.1519197995434,122901700,-0.009311040730580755,254.5122329711914,253.42293182373047,
2020-05-01,259.952392578125,267.18682094713887,258.78493755569286,262.2688717802908,125180000,-0.026473090154659262,255.93522262573242,252.46342681884767,
2020-05-04,260.6692810058594,260.97261831344605,256.58784709475344,258.06781222922524,80873200,0.0027577681460229098,257.5613594055176,251.5816799926758,
2020-05-05,263.0777282714844,265.8906050294555,260.7979992424974,263.4913981694902,79569900,0.00923947484848009,258.5417335510254,250.95024993896484,
2020-05-06,261.2943115234375,265.16430912686474,260.86226703661674,264.7782435319276,73632600,-0.006779048761613393,259.4205238342285,250.46172149658204,
2020-05-07,264.4474792480469,266.377892674837,263.94190746978387,264.51183290798116,75250400,0.012067494719748328,260.0479103088379,250.05727569580077,
2020-05-08,268.822998046875,269.2918202089729,266.4513391653479,267.5820163579853,76452400,0.016545889608287734,260.70241088867186,249.99604095458983,
2020-05-11,268.87811279296875,270.2569749098558,266.4697047839562,266.89254797828886,79514200,0.00020502243667452902,261.47641067504884,249.9587551879883,
2020-05-12,263.5190124511719,270.47765032372735,263.3811037631839,270.0640084188488,95870800,-0.019931337237268143,261.60878524780276,249.57978912353516,
2020-05-13,258.85845947265625,263.9970170334549,256.4316480022454,262.9582694595152,144721100,-0.017685831982916955,261.78528518676757,249.26936676025392,
2020-05-14,261.9562683105469,262.08494754129237,250.94374432958452,256.42244422191715,121977900,0.011967191816722789,262.0550819396973,248.79024078369142,
2020-05-15,263.160400390625,263.2063512347929,258.61934608730513,259.5661635119153,111146300,0.004596691225768446,262.038533782959,248.5252798461914,
2020-05-18,271.1762390136719,272.78491161799025,269.06199481206295,269.3837068905075,119703800,0.030459896744147175,262.65488357543944,248.51202606201173,
2020-05-19,268.3908996582031,272.28847402813193,268.3725249301823,270.57869857253786,95189300,-0.010271325266548614,263.5249450683594,248.86764587402342,
2020-05-20,272.9503173828125,273.81440646458674,271.70016265778855,271.9299729869196,85861700,0.01698797437027788,264.34444427490234,249.05509887695314,
2020-05-21,271.0659484863281,273.6306402253111,269.97204881480235,272.82170318555836,78293900,-0.006903706559320599,265.0706481933594,249.4618441772461,
2020-05-22,271.5807189941406,271.755377128521,269.5400016819818,270.7809833540963,63958200,0.001899060028332844,265.64379425048827,250.35866485595704,
2020-05-26,274.9267272949219,277.7855828624157,271.59907765243577,277.5465711025609,88951400,0.012320492828702845,266.1967178344727,250.93474212646484,
2020-05-27,279.0173645019531,279.0541420158943,272.8952128963509,277.7212306525081,104817400,0.014879008844575159,267.0148406982422,252.13126647949218,
2020-05-28,278.5025634765625,282.06002314727544,277.8315071665672,280.04688227031033,90405200,-0.0018450501326666702,267.4634246826172,253.08080322265624,
2020-05-29,279.7434997558594,280.3317995595068,275.28517414932355,278.03369646881987,119090800,0.0044557445497313,268.0995361328125,254.28910858154296,
2020-06-01,280.874267578125,281.48097041759445,278.5853649065574,279.10013797282943,55758300,0.004042159418368829,269.1456298828125,255.51070831298827,
2020-06-02,283.1999816894531,283.245960608073,280.46065927005617,281.79354295546506,74267200,0.00828026764922929,270.2721649169922,256.9682586669922,
